initial_r_1,initial_r_2,r_1,r_2,ED_1,ED_2,initial_a_1,initial_a_2,initial_a_3,initial_a_4,a_1,a_2,a_3,a_4,EA_1,EA_2,EA_3,EA_4,ED_vec_max,EA_vec_max,Algo,Converged,Iterations
0.01,0.01,4.961738269619808,4.4655945742951325e-17,6.819280874381661e-5,-0.6577944172320738,3.0,54.0,0.75,27.0,9.915521789638655,1.0594926785524865e-14,2.478880766486649,8.766856360772222,-4.254360579381e-7,2.1919057020190165,-4.2543599976241353e-7,-7.349612230633795e-5,0.6577944172320738,2.1919057020190165,NM,1.0,483.0
0.01,0.01,3.013534062414447,7.637919033969654e-94,-0.19427983525581283,-2.4214275555977762,3.0,54.0,0.75,18.0,26.95351622457024,12.945930481566439,6.7293049088510974,7.789909583743914e-8,0.012077172780376344,-0.0363093760578721,0.012093440486556695,3.4370500649979054,2.4214275555977762,3.4370500649979054,LBFGS,1.0,2.0
0.01,0.01,3.013534062414447,7.637919033969654e-94,-0.19427983525581283,-2.4214275555977762,3.0,54.0,0.75,18.0,26.95351622457024,12.945930481566439,6.7293049088510974,7.789909583743914e-8,0.012077172780376344,-0.0363093760578721,0.012093440486556695,3.4370500649979054,2.4214275555977762,3.4370500649979054,NM,1.0,346.0
0.01,0.01,4.961738269619807,1.6902134052222843e-15,6.819280874736933e-5,-0.6577944172320773,3.0,54.0,0.75,13.5,9.91552178963866,1.0594926785525015e-14,2.4788807664866503,8.766856360772225,-4.2543605083267266e-7,2.191905702019017,-4.254359979860567e-7,-7.349612230811431e-5,0.6577944172320773,2.191905702019017,LBFGS,1.0,6.0
0.01,0.01,4.961738270896267,5.6199868376245894e-18,6.818902907568258e-5,-0.6577944183498792,3.0,54.0,0.75,13.5,9.915521787284936,1.0594926871560684e-14,2.4788807658244796,8.766856338540157,-4.367634200974635e-7,2.1919057016843766,-4.281941006212264e-7,-7.347523180811777e-5,0.6577944183498792,2.1919057016843766,NM,1.0,527.0
0.01,0.01,9.226006619814783e-16,1.9538860567400415e-23,-2.1079632424570844,-0.6585514697438759,3.0,54.0,0.75,10.8,14.0532230826896,1.0579430044637761e-14,8.279785546914012e-17,8.765999369671713,-5.936120965444047e-6,2.19225474854844,3.513333962346449,-0.00028958583109250924,2.1079632424570844,3.513333962346449,LBFGS,1.0,6.0
0.01,0.01,5.174969593812577e-17,1.9538860567400415e-23,-2.107963242457079,-0.6585514697438759,3.0,54.0,0.75,10.8,14.0532230826896,1.0579430044637761e-14,8.279785546914012e-17,8.765999369671713,-5.936120965444047e-6,2.19225474854844,3.513333962346449,-0.00028958583109250924,2.107963242457079,3.513333962346449,NM,1.0,231.0
0.01,0.01,4.961766303244729,1.3876137563680294e-15,-5.3279119782700946e-8,-7.963493467964021,3.0,54.0,0.6,54.0,9.915226962316039,0.0,2.4788066934408723,0.0,6.941336927468456e-8,0.0,6.449147971210323e-8,0.0,7.963493467964021,6.941336927468456e-8,LBFGS,1.0,0.0
0.01,0.01,4.961766303244729,8.052558218650468e-17,-5.3279119782700946e-8,-7.963493467964014,3.0,54.0,0.6,54.0,9.915226962316039,0.0,2.4788066934408723,0.0,6.941336927468456e-8,0.0,6.449147971210323e-8,0.0,7.963493467964014,6.941336927468456e-8,NM,1.0,131.0
0.01,0.01,2.9070446301138047,2.9960518980277095,1.4210854715202004e-14,-8.526512829121202e-14,3.0,54.0,0.6,27.0,12.888848537434697,22.044730252587023,3.650395479676282,5.517693470906304,4.725109192804666e-13,1.3145040611561853e-13,1.2656542480726785e-13,-3.232969447708456e-13,8.526512829121202e-14,4.725109192804666e-13,LBFGS,1.0,2.0
0.01,0.01,2.907044630113807,2.996051898027709,2.4868995751603507e-14,-1.3500311979441904e-13,3.0,54.0,0.6,18.0,12.888848537435184,22.044730252587147,3.6503954796762432,5.517693470905762,1.438849039914203e-13,-1.5987211554602254e-13,1.900701818158268e-13,1.7763568394002505e-13,1.3500311979441904e-13,1.900701818158268e-13,LBFGS,1.0,1.0
0.01,0.01,1.3568118969289898e-15,7.39779222852193e-34,-2.107963196583717,-0.6585514945675648,3.0,54.0,0.6,13.5,14.053223181972877,1.0579429692819661e-14,8.279786118872398e-17,8.765999344127714,-5.925309787713218e-6,2.1922547410893705,3.5133339898709357,-0.00028959007210183074,2.107963196583717,3.5133339898709357,LBFGS,1.0,2.0
0.01,0.01,7.072162710088631e-17,1.4248865097954727e-34,-2.1079632218904605,-0.6585514726395587,3.0,54.0,0.6,13.5,14.05322312108721,1.0579429954585315e-14,8.279785817756142e-17,8.76599937684859,-5.925159436870331e-6,2.1922547476765115,3.5133339746866334,-0.0002895964818687702,2.1079632218904605,3.5133339746866334,NM,1.0,284.0
0.01,0.01,4.96173826962336,3.3774981756385325e-15,6.819327446905277e-5,-0.6577944302708678,3.0,54.0,0.6,10.8,9.915521789225584,1.0594926586304318e-14,2.478880769310441,8.766856350277658,-4.248632663461649e-7,2.1919056981058698,-4.282198613481114e-7,-7.350127384775362e-5,0.6577944302708678,2.1919056981058698,LBFGS,1.0,3.0
0.01,0.01,4.961738271987354,2.878298030348725e-18,6.817879621934253e-5,-0.6577944139841225,3.0,54.0,0.6,10.8,9.915521762420484,1.0594926833695378e-14,2.4788807524997263,8.766856363686655,-4.2650123965870534e-7,2.1919057029942017,-4.185199151685026e-7,-7.349513942678243e-5,0.6577944139841225,2.1919057029942017,NM,1.0,524.0
0.01,0.01,4.961766317049337,1.4514412494010317e-15,-5.531168412176157e-8,-7.963493467964023,3.0,57.0,3.0,57.0,9.915226990426,0.0,2.4788068302448956,4.539679582959445e-48,-9.052207161630577e-8,0.0,-1.0526891358608736e-7,-4.539679582959445e-48,7.963493467964023,1.0526891358608736e-7,LBFGS,1.0,0.0
0.01,0.01,4.961766302075674,6.363269558254283e-18,1.3887238026200066e-8,-7.963493467964014,3.0,57.0,3.0,57.0,9.915227134906184,0.0,2.478806847578374,7.597188478093629e-53,-6.41907575982259e-8,0.0,-7.98995176687356e-8,-7.597188478093629e-53,7.963493467964014,7.98995176687356e-8,NM,1.0,140.0
0.01,0.01,2.907044630113803,2.996051898027708,2.4158453015843406e-13,3.090860900556436e-13,3.0,57.0,3.0,28.5,12.888848537435122,22.044730252587286,3.6503954796766482,5.517693470906203,2.291500322826323e-13,-2.7000623958883807e-13,-1.829647544582258e-13,-2.5490720645393594e-13,3.090860900556436e-13,2.7000623958883807e-13,LBFGS,1.0,1.0
0.01,0.01,4.961766300760229,7.903143920379084e-16,-8.98510066349445e-9,-7.9634934679640175,3.0,57.0,3.0,19.0,9.915227068670921,0.0,2.478806780798593,0.0,5.027020577585972e-9,0.0,-1.2374107516421873e-8,0.0,7.9634934679640175,1.2374107516421873e-8,LBFGS,1.0,0.0
0.01,0.01,4.961766300760229,4.376155799470538e-17,-8.98510066349445e-9,-7.963493467964014,3.0,57.0,3.0,19.0,9.915227068670921,0.0,2.478806780798593,0.0,5.027020577585972e-9,0.0,-1.2374107516421873e-8,0.0,7.963493467964014,1.2374107516421873e-8,NM,1.0,133.0
0.01,0.01,2.9070446301138113,2.9960518980277078,1.4921397450962104e-13,8.171241461241152e-14,3.0,57.0,3.0,14.25,12.888848537435791,22.04473025258663,3.65039547967654,5.5176934709053675,-1.4033219031261979e-13,3.552713678800501e-14,-5.10702591327572e-14,4.938272013532696e-13,1.4921397450962104e-13,4.938272013532696e-13,LBFGS,1.0,2.0
0.01,0.01,2.9070446301138126,2.996051898027709,-4.618527782440651e-14,-1.2079226507921703e-13,3.0,57.0,3.0,11.4,12.888848537435367,22.044730252587218,3.6503954796763973,5.517693470905859,-1.5987211554602254e-14,-2.7355895326763857e-13,1.1546319456101628e-14,7.016609515630989e-14,1.2079226507921703e-13,2.7355895326763857e-13,LBFGS,1.0,1.0
0.01,0.01,4.961766303480254,1.3264532357634453e-15,2.7150086623350944e-9,-7.963493467964021,3.0,57.0,1.5,57.0,9.915227082889775,0.0,2.478806860610584,0.0,-3.0141091400537334e-8,0.0,-9.742341333662807e-8,0.0,7.963493467964021,9.742341333662807e-8,LBFGS,1.0,0.0
0.01,0.01,4.961766303480254,7.668772114656714e-17,2.7150086623350944e-9,-7.963493467964014,3.0,57.0,1.5,57.0,9.915227082889775,0.0,2.478806860610584,0.0,-3.0141091400537334e-8,0.0,-9.742341333662807e-8,0.0,7.963493467964014,9.742341333662807e-8,NM,1.0,137.0
0.01,0.01,3.0135340775169888,1.1233424628626888e-67,-0.19427985468962916,-2.421427573453194,3.0,57.0,1.5,28.5,26.953516091528822,12.945930448460063,6.729304857302065,7.789909060302315e-8,0.012077171555450406,-0.036309375252049136,0.012093458469003338,3.437050051269675,2.421427573453194,3.437050051269675,LBFGS,1.0,3.0
0.01,0.01,3.0135340775169888,1.1233424628626888e-67,-0.19427985468962916,-2.421427573453194,3.0,57.0,1.5,28.5,26.953516091528822,12.945930448460063,6.729304857302065,7.789909060302315e-8,0.012077171555450406,-0.036309375252049136,0.012093458469003338,3.437050051269675,2.421427573453194,3.437050051269675,NM,1.0,348.0
0.01,0.01,2.9070446301138126,2.996051898027709,-1.9184653865522705e-13,1.7763568394002505e-14,3.0,57.0,1.5,19.0,12.888848537435297,22.044730252587264,3.650395479676325,5.517693470906078,-1.9539925233402755e-14,-2.4513724383723456e-13,6.261657858885883e-14,-1.305622276959184e-13,1.9184653865522705e-13,2.4513724383723456e-13,LBFGS,1.0,2.0
0.01,0.01,2.9070446301138086,2.996051898027709,6.394884621840902e-14,-1.5276668818842154e-13,3.0,57.0,1.5,14.25,12.88884853743515,22.044730252586884,3.650395479676351,5.517693470905852,2.113864638886298e-13,6.394884621840902e-14,8.260059303211165e-14,7.815970093361102e-14,1.5276668818842154e-13,2.113864638886298e-13,LBFGS,1.0,1.0
0.01,0.01,2.9070446301138118,2.9960518980277078,9.947598300641403e-14,1.1723955140041653e-13,3.0,57.0,1.5,11.4,12.888848537435928,22.0447302525862,3.6503954796764857,5.5176934709056376,-2.327027459614328e-13,4.156675004196586e-13,9.325873406851315e-15,2.113864638886298e-13,1.1723955140041653e-13,4.156675004196586e-13,LBFGS,1.0,1.0
0.01,0.01,4.961738269619808,3.632491732759274e-15,6.81928087402639e-5,-0.6577944172320827,3.0,57.0,1.0,57.0,9.915521789638651,1.0594926785525166e-14,2.4788807664866477,8.766856360772238,-4.2543605438538634e-7,2.191905702019018,-4.254359984301459e-7,-7.349612231699609e-5,0.6577944172320827,2.191905702019018,LBFGS,1.0,8.0
0.01,0.01,4.9617382695202155,2.417342406370966e-16,6.819334316432446e-5,-0.6577944168908818,3.0,57.0,1.0,57.0,9.915521791151418,1.0594926788217307e-14,2.4788807664274386,8.76685636156834,-4.2578191461473125e-7,2.1919057021213786,-4.250850627052216e-7,-7.349650899790561e-5,0.6577944168908818,2.1919057021213786,NM,0.0,7.0e6
0.01,0.01,2.3108387318208398e-15,9.853472470409667e-22,-2.108130756714102,-2.1080687504528495,3.0,57.0,1.0,28.5,14.052671971361251,14.052946280643068,1.3305612180154246e-15,4.7473178621885167e-17,-2.382286495716812e-5,-8.764548452333543e-6,3.513281157750957,3.513278203630179,2.108130756714102,3.513281157750957,LBFGS,1.0,4.0
0.01,0.01,4.455575215370981e-22,3.692183581435061e-23,-2.1081307476487936,-2.1080687682974535,3.0,57.0,1.0,28.5,14.052671991303727,14.052946222848716,1.3305612246752227e-15,4.74731777282148e-17,-2.3821051193806397e-5,-8.74958050189889e-6,3.5132811631902716,3.5132781929232304,2.1081307476487936,3.5132811631902716,NM,0.0,7.0e6
0.01,0.01,2.9070446301138033,2.996051898027709,9.947598300641403e-14,3.552713678800501e-14,3.0,57.0,1.0,19.0,12.888848537434772,22.04473025258713,3.6503954796763867,5.51769347090621,4.511946372076636e-13,-1.4210854715202004e-14,4.3076653355456074e-14,-2.389199948993337e-13,9.947598300641403e-14,4.511946372076636e-13,LBFGS,1.0,2.0
0.01,0.01,2.9070446301138153,2.996051898027709,-1.9184653865522705e-13,-2.5579538487363607e-13,3.0,57.0,1.0,14.25,12.888848537435614,22.044730252586376,3.6503954796761344,5.517693470905638,-1.3145040611561853e-13,4.050093593832571e-13,2.859934511434403e-13,2.495781359357352e-13,2.5579538487363607e-13,4.050093593832571e-13,LBFGS,1.0,1.0
0.01,0.01,4.961738269546451,5.500306466979231e-15,6.819349799158658e-5,-0.6577944097091954,3.0,57.0,1.0,11.4,9.915521790393068,1.0594926900069556e-14,2.478880768307891,8.766856366909765,-4.2520819576452595e-7,2.191905704276726,-4.2701167268788254e-7,-7.349323261074403e-5,0.6577944097091954,2.191905704276726,LBFGS,1.0,4.0
0.01,0.01,4.961738269257125,1.8526814500233662e-16,6.819488588050149e-5,-0.6577944091184289,3.0,57.0,1.0,11.4,9.915521795243704,1.059492688721592e-14,2.478880766842321,8.766856371911674,-4.2673722866481967e-7,2.1919057044538226,-4.2471570216306986e-7,-7.349752558916123e-5,0.6577944091184289,2.1919057044538226,NM,1.0,406.0
0.01,0.01,4.905081427316846,1.718189759351899,0.1193801130619363,-0.6856461134708098,3.0,57.0,0.75,57.0,10.50582530228762,3.5086496676189384e-6,2.627050828153448,9.540801022696078,-0.0007929093563028289,2.6674216315180894,-0.0007927299206187399,-0.11291703329756153,0.6856461134708098,2.6674216315180894,LBFGS,1.0,17.0
0.01,0.01,4.905081425873415,1.7181897644303945,0.11938011453499797,-0.6856461196733932,3.0,57.0,0.75,57.0,10.505825300873099,3.5086498195247993e-6,2.627050833100139,9.540801014925345,-0.0007928935485566058,2.6674216289893313,-0.0007927312690036992,-0.11291705391528595,0.6856461196733932,2.6674216289893313,NM,1.0,781.0
0.01,0.01,1.506903712658268e-31,5.891524902562666e-15,-2.107963242441837,-0.6585514696636876,3.0,57.0,0.75,28.5,14.053223082722308,1.0579430045856741e-14,8.279785547104803e-17,8.765999369737322,-5.9361170912097805e-6,2.192254748572539,3.513333962355595,-0.0002895858004574592,2.107963242441837,3.513333962355595,LBFGS,1.0,3.0
0.01,0.01,2.1053870118762113e-41,5.650581995353668e-19,-2.107963239842878,-0.6585514061707389,3.0,57.0,0.75,28.5,14.053223096932328,1.0579431047786007e-14,8.279785559327735e-17,8.765999413934022,-5.9440894943918465e-6,2.192254767649973,3.513333963914936,-0.00028955381409190295,2.107963239842878,3.513333963914936,NM,0.0,7.0e6
0.01,0.01,2.9070446301138015,2.996051898027708,3.765876499528531e-13,4.973799150320701e-14,3.0,57.0,0.75,19.0,12.888848537435887,22.044730252586522,3.650395479676375,5.517693470906015,-2.575717417130363e-13,2.2026824808563106e-13,1.6298074001497298e-13,-1.3500311979441904e-13,3.765876499528531e-13,2.575717417130363e-13,LBFGS,1.0,1.0
0.01,0.01,3.745304103367624e-20,8.891193215036186e-26,-2.10796324206708,-0.6585514695280601,3.0,57.0,0.75,14.25,14.053223083642807,1.0579430046078796e-14,8.27978555151963e-17,8.765999370229034,-5.936138187223605e-6,2.192254748613219,3.513333962580452,-0.0002895861294440749,2.10796324206708,3.513333962580452,LBFGS,1.0,15.0
0.01,0.01,3.745304103367624e-20,8.891193215036186e-26,-2.10796324206708,-0.6585514695280601,3.0,57.0,0.75,14.25,14.053223083642807,1.0579430046078796e-14,8.27978555151963e-17,8.765999370229034,-5.936138187223605e-6,2.192254748613219,3.513333962580452,-0.0002895861294440749,2.10796324206708,3.513333962580452,NM,1.0,231.0
0.01,0.01,4.961738269619808,1.2711240895794929e-15,6.819280874381661e-5,-0.6577944172320782,3.0,57.0,0.75,11.4,9.915521789638655,1.059492678552494e-14,2.478880766486648,8.766856360772225,-4.254360579381e-7,2.1919057020190165,-4.254359988742351e-7,-7.349612230989067e-5,0.6577944172320782,2.1919057020190165,LBFGS,1.0,6.0
0.01,0.01,4.961738269237457,1.4778731056010673e-17,6.81955984624949e-5,-0.6577944143533587,3.0,57.0,0.75,11.4,9.915521790080177,1.0594926843072741e-14,2.47888077537939,8.766856360283379,-4.210911512814164e-7,2.191905702882968,-4.33132133270675e-7,-7.349217910324057e-5,0.6577944143533587,2.191905702882968,NM,1.0,477.0
0.01,0.01,4.961766288431112,1.5583180476801429e-15,5.698775851215032e-8,-7.963493467964023,3.0,57.0,0.6,57.0,9.915227148599868,0.0,2.4788068798501626,1.0208465129073343e-133,6.947773734111706e-8,0.0,-7.533076118448889e-8,-1.0208465129073343e-133,7.963493467964023,7.533076118448889e-8,LBFGS,1.0,0.0
0.01,0.01,4.961766288431112,9.131041904518523e-17,5.698775851215032e-8,-7.963493467964014,3.0,57.0,0.6,57.0,9.915227148599868,0.0,2.4788068798501626,1.0208465129073343e-133,6.947773734111706e-8,0.0,-7.533076118448889e-8,-1.0208465129073343e-133,7.963493467964014,7.533076118448889e-8,NM,1.0,131.0
0.01,0.01,2.377402593200114e-37,5.851239953488108e-15,-2.107963242381615,-0.658551469735392,3.0,57.0,0.6,28.5,14.053223082851401,1.0579430044766153e-14,8.279785547858551e-17,8.765999369678926,-5.936101652892489e-6,2.1922547485509933,3.5133339623917283,-0.00028958582809934796,2.107963242381615,3.5133339623917283,LBFGS,1.0,3.0
0.01,0.01,9.879678730426376e-38,3.1341920649529145e-19,-2.1079632473783896,-0.6585514803574926,3.0,57.0,0.6,28.5,14.053223062026285,1.0579429896178814e-14,8.27978550913989e-17,8.765999358341254,-5.927268711403144e-6,2.1922547453600787,3.513333959393639,-0.00028958723575200906,2.1079632473783896,3.513333959393639,NM,1.0,235.0
0.01,0.01,2.9070446301138047,2.996051898027709,-7.460698725481052e-14,-6.039613253960852e-14,3.0,57.0,0.6,19.0,12.888848537435333,22.04473025258712,3.650395479676035,5.517693470905906,-1.2434497875801753e-14,-1.0658141036401503e-13,4.036770917537069e-13,3.9968028886505635e-14,7.460698725481052e-14,4.036770917537069e-13,LBFGS,1.0,2.0
0.01,0.01,4.905081427316847,1.7181897593518975,0.1193801130619292,-0.6856461134708063,3.0,57.0,0.6,14.25,10.505825302287612,3.5086496676188825e-6,2.627050828153448,9.540801022696082,-0.0007929093563046052,2.66742163151809,-0.0007927299206214045,-0.11291703329755798,0.6856461134708063,2.66742163151809,LBFGS,1.0,13.0
0.01,0.01,4.905081425782637,1.7181897614654964,0.11938011605922227,-0.6856461038685566,3.0,57.0,0.6,14.25,10.505825305118119,3.508649798925368e-6,2.6270508342724472,9.54080100926694,-0.0007928962613981128,2.6674216341833143,-0.0007927320582670205,-0.11291702555146621,0.6856461038685566,2.6674216341833143,NM,0.0,7.0e6
0.01,0.01,4.961738269619806,1.683068689224114e-15,6.819280874736933e-5,-0.6577944172320827,3.0,57.0,0.6,11.4,9.91552178963867,1.059492678552494e-14,2.478880766486652,8.766856360772225,-4.254360526090295e-7,2.1919057020190156,-4.254359979860567e-7,-7.349612231344338e-5,0.6577944172320827,2.1919057020190156,LBFGS,1.0,6.0
0.01,0.01,4.961738269237457,2.0295855806142554e-17,6.819559846604761e-5,-0.6577944143533587,3.0,57.0,0.6,11.4,9.915521790080195,1.0594926843072741e-14,2.4788807753793924,8.766856360283379,-4.2109116726862794e-7,2.191905702882968,-4.3313213549112106e-7,-7.349217910324057e-5,0.6577944143533587,2.191905702882968,NM,1.0,504.0
0.01,0.01,4.96176629281904,2.488303762507879e-15,4.209620740880382e-8,-7.963493467964028,3.0,60.0,3.0,60.0,9.915227252725803,0.0,2.478806755699522,0.0,-8.246625426977516e-8,0.0,3.6865364982929805e-8,0.0,7.963493467964028,8.246625426977516e-8,LBFGS,1.0,0.0
0.01,0.01,4.96176629281904,1.516019914611909e-16,4.209620740880382e-8,-7.963493467964014,3.0,60.0,3.0,60.0,9.915227252725803,0.0,2.478806755699522,0.0,-8.246625426977516e-8,0.0,3.6865364982929805e-8,0.0,7.963493467964014,8.246625426977516e-8,NM,1.0,132.0
0.01,0.01,4.905081427316847,1.718189759351898,0.1193801130619292,-0.6856461134708098,3.0,60.0,3.0,30.0,10.505825302287612,3.508649667618895e-6,2.6270508281534455,9.540801022696082,-0.0007929093563046052,2.6674216315180894,-0.0007927299206187399,-0.11291703329756153,0.6856461134708098,2.6674216315180894,LBFGS,1.0,18.0
0.01,0.01,4.90508142760322,1.7181897452841304,0.11938012386245944,-0.6856461228407831,3.0,60.0,3.0,30.0,10.505825310771067,3.5086491039565087e-6,2.6270508298448436,9.540801064374149,-0.0007929158370689748,2.667421629624631,-0.0007927311113440361,-0.11291700965816709,0.6856461228407831,2.667421629624631,NM,0.0,7.0e6
0.01,0.01,4.961738269619807,1.6475749990557147e-15,6.819280874736933e-5,-0.6577944172320827,3.0,60.0,3.0,20.0,9.915521789638655,1.059492678552494e-14,2.4788807664866495,8.766856360772225,-4.2543604550360214e-7,2.1919057020190156,-4.2543599709787827e-7,-7.349612231344338e-5,0.6577944172320827,2.1919057020190156,LBFGS,1.0,6.0
0.01,0.01,4.9617382692374585,1.9812842429271374e-17,6.819559845894219e-5,-0.6577944143533587,3.0,60.0,3.0,20.0,9.915521790080177,1.0594926843072741e-14,2.4788807753793907,8.766856360283379,-4.210911690449848e-7,2.191905702882968,-4.3313213859974553e-7,-7.349217910324057e-5,0.6577944143533587,2.191905702882968,NM,1.0,477.0
0.01,0.01,2.9070446301138153,2.996051898027709,9.592326932761353e-14,-2.4868995751603507e-13,3.0,60.0,3.0,15.0,12.888848537435562,22.044730252586582,3.650395479676543,5.517693470905942,-6.750155989720952e-14,2.0605739337042905e-13,-1.0969003483296547e-13,-5.240252676230739e-14,2.4868995751603507e-13,2.0605739337042905e-13,LBFGS,1.0,1.0
